Dish ID,Ingredient ID,Ingredient Name,Mass (grams),Calories (kcal),Fat (grams),Carbs (grams),Protein (grams)
dish_1565640576,ingr_0000000291,salt,0.297232,0.0,0.0,0.0,0.0
dish_1565640576,ingr_0000000523,cilantro,1.070064,0.243974592,0.00535032,0.039592368,0.023541408
dish_1565640576,ingr_0000000026,white rice,13.077906,17.0012778,0.039233718,3.66181368,0.353103462
dish_1565640576,ingr_0000000471,cherry tomatoes,10.700637,1.92611466,0.021401274,0.417324843,0.096305733
dish_1565640576,ingr_0000000448,jalapenos,1.070064,0.31031856,0.004280256,0.06955416,0.009630576
dish_1565640576,ingr_0000000515,arugula,35.371387,8.84284675,0.247599709,1.308741319,0.919656062
dish_1565640576,ingr_0000000349,mangos,10.700637,6.484586022,0.042802548,1.60509555,0.085605096
dish_1565640576,ingr_0000000462,pork,98.084290,233.4406102,13.7318006,0.0,25.5019154
dish_1565640576,ingr_0000000526,mustard greens,21.401274,5.77834398,0.085605096,1.005859878,0.620636946
dish_1565640576,ingr_0000000031,cucumbers,10.700637,1.0700637,0.0,0.21401274,0.10700637
dish_1565640576,ingr_0000000032,tomatoes,10.700637,3.63821658,0.074904459,0.727643316,0.074904459
dish_1565640576,ingr_0000000524,parsley,0.326948,0.121297708,0.002615584,0.020924672,0.009481492
dish_1565640576,ingr_0000000367,lime,1.605096,0.4815288,0.003210192,0.16853508,0.011235672
dish_1565640576,ingr_0000000122,garlic,0.653895,0.97430355,0.003269475,0.21578535,0.04184928
dish_1565640576,ingr_0000000516,rosemary,0.653895,0.85660245,0.037272015,0.130779,0.018962955
dish_1565640576,ingr_0000000014,asparagus,34.000000,6.936,0.034,1.326,0.748
dish_1565640576,ingr_0000000485,zucchini,6.538953,0.98084295,0.026155812,0.176551731,0.071928483
dish_1550777124,ingr_0000000031,cucumbers,53.000000,5.3,0.0,1.06,0.53
dish_1561060613,ingr_0000000525,bok choy,33.000000,4.29,0.066,0.726,0.495
dish_1561060613,ingr_0000000332,salmon,60.199455,107.1550299,4.8159564,0.0,14.4478692
dish_1561060613,ingr_0000000038,pineapple,64.000000,32.0,0.064,8.32,0.32
dish_1561060613,ingr_0000000448,jalapenos,0.601995,0.17457855,0.00240798,0.039129675,0.005417955
dish_1561060613,ingr_0000000161,olive oil,0.451496,3.99122464,0.451496,0.0,0.0
dish_1561060613,ingr_0000000203,chili,0.150499,0.0601996,0.000601996,0.013394411,0.002708982
dish_1561060613,ingr_0000000523,cilantro,0.601995,0.13725486,0.003009975,0.022273815,0.01324389
dish_1561060613,ingr_0000000291,salt,0.150499,0.0,0.0,0.0,0.0
dish_1561060613,ingr_0000000011,cheese pizza,41.000000,109.019,3.854,13.735,4.592
dish_1561060613,ingr_0000000540,ginger,0.300997,0.2407976,0.002407976,0.05417946,0.005417946
dish_1561060613,ingr_0000000050,tofu,44.000000,32.12,2.112,0.836,3.52
dish_1561060613,ingr_0000000036,spinach (raw),3.009973,0.69229379,0.012039892,0.108359028,0.087289217
dish_1561060613,ingr_0000000023,brown rice,12.039891,13.36427901,0.108359019,2.76917493,0.313037166
dish_1561060613,ingr_0000000520,lemon juice,0.601995,0.10233915,0.0,0.03371172,0.00240798
dish_1561060613,ingr_0000000094,onions,1.203989,0.4815956,0.001203989,0.10835901,0.013243879
dish_1561060613,ingr_0000000367,lime,0.075249,0.0225747,0.000150498,0.007901145,0.000526743
dish_1561060613,ingr_0000000016,brussels sprouts,39.000000,16.77,0.117,3.51,1.326
dish_1561060613,ingr_0000000133,shallots,1.805984,0.3611968,0.003611968,0.059597472,0.02708976
dish_1561060613,ingr_0000000122,garlic,1.805984,2.69091616,0.00902992,0.59597472,0.115582976
dish_1559060055,ingr_0000000002,strawberries,81.000000,26.73,0.243,6.48,0.567
dish_1562873416,ingr_0000000006,caesar salad,119.000000,52.36,2.499,5.117,3.808
dish_1560961202,ingr_0000000008,scrambled eggs,104.000000,153.92,11.44,1.664,10.4
dish_1560961202,ingr_0000000027,broccoli,49.000000,17.15,0.196,3.43,1.176
dish_1550876619,ingr_0000000032,tomatoes,30.000000,10.2,0.21,2.04,0.21
dish_1562701956,ingr_0000000471,cherry tomatoes,38.000000,6.84,0.076,1.482,0.342
dish_1565033220,ingr_0000000029,mixed greens,55.000000,15.4,0.22,2.915,1.21
dish_1565033220,ingr_0000000012,olives,127.000000,146.05,13.589,8.001,1.016
dish_1565033220,ingr_0000000027,broccoli,92.000000,32.2,0.368,6.44,2.208
dish_1565033220,ingr_0000000028,chicken,233.000000,384.45,8.388,0.0,72.23
dish_1565033220,ingr_0000000338,vinaigrette,71.000000,330.505,36.778,1.846,0.0
dish_1562702355,ingr_0000000033,bell peppers,4.212766,1.6851064,0.008425532,0.37914894,0.08425532
dish_1562702355,ingr_0000000030,lettuce,42.127659,6.31914885,0.084255318,1.221702111,0.589787226
dish_1562702355,ingr_0000000094,onions,4.212766,1.6851064,0.004212766,0.37914894,0.046340426
dish_1562702355,ingr_0000000031,cucumbers,21.063829,2.1063829,0.0,0.42127658,0.21063829
dish_1562702355,ingr_0000000338,vinaigrette,8.425531,39.220846805,4.364425058,0.219063806,0.0
dish_1562702355,ingr_0000000471,cherry tomatoes,10.531915,1.8957447,0.02106383,0.410744685,0.094787235
dish_1562702355,ingr_0000000319,feta cheese,4.212766,11.125915006,0.888893626,0.176936172,0.581361708
dish_1562702355,ingr_0000000012,olives,4.212766,4.8446809,0.450765962,0.265404258,0.033702128
dish_1563220171,ingr_0000000161,olive oil,1.220944,10.79314496,1.220944,0.0,0.0
dish_1563220171,ingr_0000000514,wheat berry,12.566734,11.43572794,0.06283367,2.400246194,0.527802828
dish_1563220171,ingr_0000000518,thyme,0.314168,0.31730968,0.005340856,0.07540032,0.01885008
dish_1563220171,ingr_0000000027,broccoli,46.000000,16.1,0.184,3.22,1.104
dish_1563220171,ingr_0000000291,salt,0.438219,0.0,0.0,0.0,0.0
dish_1563220171,ingr_0000000122,garlic,1.256674,1.87244426,0.00628337,0.41470242,0.080427136
dish_1563220171,ingr_0000000023,brown rice,36.000000,39.96,0.324,8.28,0.936
dish_1563220171,ingr_0000000148,parmesan cheese,3.141684,13.531232988,0.898521624,0.131950728,1.206406656
dish_1563220171,ingr_0000000471,cherry tomatoes,6.283367,1.13100606,0.012566734,0.245051313,0.056550303
dish_1563220171,ingr_0000000244,chicken breast,125.667351,207.602463852,4.524024636,0.0,39.082546161
dish_1563220171,ingr_0000000036,spinach (raw),3.141684,0.72258732,0.012566736,0.113100624,0.091108836
dish_1563220171,ingr_0000000392,pepperoni pizza,52.000000,146.64,6.24,16.64,6.24
dish_1563220171,ingr_0000000021,squash,74.969170,15.36867985,0.22490751,2.54895178,0.67472253
dish_1551392958,ingr_0000000047,corn,29.000000,27.84,0.435,6.09,0.986
dish_1551392958,ingr_0000000063,bean(seed),25.000000,35.0,0.15,6.0,2.25
dish_1551392958,ingr_0000000016,brussels sprouts,32.000000,13.76,0.096,2.88,1.088
dish_1559674781,ingr_0000000440,grapes,26.000000,17.94,0.052,4.68,0.182
dish_1559674781,ingr_0000000112,honeydew melons,177.000000,63.72,0.177,15.93,0.885
dish_1563827162,ingr_0000000508,soy sauce,0.215210,0.1140613,0.00129126,0.01054529,0.01743201
dish_1563827162,ingr_0000000026,white rice,4.304190,5.595447,0.01291257,1.2051732,0.11621313
dish_1563827162,ingr_0000000540,ginger,0.215210,0.172168,0.00172168,0.0387378,0.00387378
dish_1563827162,ingr_0000000021,squash,28.333334,5.80833347,0.085000002,0.963333356,0.255000006
dish_1563827162,ingr_0000000161,olive oil,0.107605,0.9512282,0.107605,0.0,0.0
dish_1563827162,ingr_0000000122,garlic,0.430419,0.64132431,0.002152095,0.14203827,0.027546816
dish_1563827162,ingr_0000000535,green onions,0.215210,0.0688672,0.00043042,0.0150647,0.00387378
dish_1563827162,ingr_0000000011,cheese pizza,55.000000,146.245,5.17,18.425,6.16
dish_1563827162,ingr_0000000027,broccoli,29.409382,10.2932837,0.117637528,2.05865674,0.705825168
dish_1563827162,ingr_0000000006,caesar salad,120.000000,52.8,2.52,5.16,3.84
dish_1563827162,ingr_0000000038,pineapple,42.000000,21.0,0.042,5.46,0.21
dish_1563827162,ingr_0000000028,chicken,43.041904,71.0191416,1.549508544,0.0,13.34299024
dish_1563827162,ingr_0000000036,spinach (raw),1.076048,0.24749104,0.004304192,0.038737728,0.031205392
dish_1563827162,ingr_0000000043,green beans,1.076048,0.33357488,0.001076048,0.07532336,0.019368864
dish_1563827162,ingr_0000000189,vinegar,0.215210,0.0,0.0,0.0,0.0
dish_1563827162,ingr_0000000485,zucchini,28.333334,4.2500001,0.113333336,0.765000018,0.311666674
dish_1563827162,ingr_0000000291,salt,0.026901,0.0,0.0,0.0,0.0
dish_1560369102,ingr_0000000122,garlic,0.155063,0.23104387,0.000775315,0.05117079,0.009924032
dish_1560369102,ingr_0000000126,mustard,0.310127,0.190107851,0.010234191,0.01860762,0.011474699
dish_1560369102,ingr_0000000291,salt,0.155063,0.0,0.0,0.0,0.0
dish_1560369102,ingr_0000000161,olive oil,4.962026,43.86430984,4.962026,0.0,0.0
dish_1560369102,ingr_0000000201,blueberries,4.962026,2.838278872,0.014886078,0.714531744,0.034734182
dish_1560369102,ingr_0000000036,spinach (raw),31.012657,7.13291111,0.124050628,1.116455652,0.899367053
dish_1560369102,ingr_0000000189,vinegar,2.481013,0.0,0.0,0.0,0.0
dish_1560369102,ingr_0000000073,radishes,4.962026,0.79392416,0.004962026,0.168708884,0.034734182
dish_1560369102,ingr_0000000014,asparagus,72.000000,14.688,0.072,2.808,1.584
dish_1558724932,ingr_0000000077,almonds,72.000000,416.232,35.64,16.344,16.128
dish_1551323262,ingr_0000000038,pineapple,84.000000,42.0,0.084,10.92,0.42
dish_1559667994,ingr_0000000008,scrambled eggs,122.000000,180.56,13.42,1.952,12.2
dish_1559667994,ingr_0000000015,hash browns,34.000000,110.84,7.48,10.88,0.884
dish_1559667994,ingr_0000000264,bagels,45.600002,114.000005,0.68400003,22.34400098,4.605600202
dish_1559667994,ingr_0000000495,cream cheese,11.400001,39.9000035,3.87600034,0.627000055,0.706800062
dish_1567613019,ingr_0000000437,sweet potato,151.219513,114.92682988,0.0,27.21951234,1.51219513
dish_1567613019,ingr_0000000161,olive oil,3.780488,33.41951392,3.780488,0.0,0.0
dish_1567613019,ingr_0000000121,watermelon,121.000000,36.3,0.242,9.196,0.726
dish_1567613019,ingr_0000000128,egg whites,369.000000,191.88,0.738,2.583,36.9
dish_1551224447,ingr_0000000049,fish,93.000000,83.7,12.09,0.0,17.112
dish_1564170836,ingr_0000000332,salmon,101.370377,180.43927106,8.10963016,0.0,24.32889048
dish_1564170836,ingr_0000000161,olive oil,3.852074,34.05233416,3.852074,0.0,0.0
dish_1564170836,ingr_0000000515,arugula,4.054815,1.01370375,0.028383705,0.150028155,0.10542519
dish_1564170836,ingr_0000000023,brown rice,20.274076,22.50422436,0.182466684,4.66303748,0.527125976
dish_1564170836,ingr_0000000291,salt,0.253426,0.0,0.0,0.0,0.0
dish_1564170836,ingr_0000000312,pepper,5.068519,2.0274076,0.010137038,0.471372267,0.10137038
dish_1564170836,ingr_0000000518,thyme,0.126713,0.12798013,0.002154121,0.03041112,0.00760278
dish_1559674074,ingr_0000000380,pizza,53.000000,140.98,5.141,17.49,5.83
dish_1562873264,ingr_0000000312,pepper,2.369885,0.947954,0.00473977,0.220399305,0.0473977
dish_1562873264,ingr_0000000049,fish,118.494270,106.644843,15.4042551,0.0,21.80294568
dish_1562873264,ingr_0000000047,corn,23.698854,22.75089984,0.35548281,4.97675934,0.805761036
dish_1562873264,ingr_0000000538,jicama,4.739771,1.80111298,0.004739771,0.42657939,0.033178397
dish_1562873264,ingr_0000000527,chive,0.296236,0.0888708,0.002073652,0.013034384,0.009775788
dish_1562873264,ingr_0000000515,arugula,5.924714,1.4811785,0.041472998,0.219214418,0.154042564
dish_1562873264,ingr_0000000524,parsley,0.296236,0.109903556,0.002369888,0.018959104,0.008590844
dish_1562873264,ingr_0000000539,nopales,3.554828,0.56877248,0.003554828,0.117309324,0.049767592
dish_1562873264,ingr_0000000161,olive oil,7.307242,64.59601928,7.307242,0.0,0.0
dish_1562873264,ingr_0000000122,garlic,0.592471,0.88278179,0.002962355,0.19551543,0.037918144
dish_1562873264,ingr_0000000291,salt,0.296236,0.0,0.0,0.0,0.0
dish_1562873264,ingr_0000000525,bok choy,176.000000,22.88,0.352,3.872,2.64
dish_1562873264,ingr_0000000534,country rice,159.000000,241.7436,10.812,50.244,6.1374
dish_1562873264,ingr_0000000434,sour cream,5.924714,11.73093372,1.12569566,0.272536844,0.142193136
dish_1562873264,ingr_0000000043,green beans,77.025002,23.87775062,0.077025002,5.39175014,1.386450036
dish_1562873264,ingr_0000000045,carrot,5.924714,2.42913274,0.011849428,0.5924714,0.053322426
dish_1562873264,ingr_0000000367,lime,3.554828,1.0664484,0.007109656,0.37325694,0.024883796
dish_1551227669,ingr_0000000016,brussels sprouts,87.000000,37.41,0.261,7.83,2.958
dish_1551227669,ingr_0000000007,cauliflower,126.000000,31.5,0.378,6.3,2.268
dish_1551227669,ingr_0000000033,bell peppers,31.000000,12.4,0.062,2.79,0.62
dish_1550711598,ingr_0000000007,cauliflower,91.000000,22.75,0.273,4.55,1.638
dish_1566850142,ingr_0000000152,cabbage,16.699028,3.50679588,0.08349514,0.534368896,0.217087364
dish_1566850142,ingr_0000000367,lime,1.306123,0.3918369,0.002612246,0.137142915,0.009142861
dish_1566850142,ingr_0000000122,garlic,1.669903,2.48815547,0.008349515,0.55106799,0.106873792
dish_1566850142,ingr_0000000030,lettuce,26.122448,3.9183672,0.052244896,0.757550992,0.365714272
dish_1566850142,ingr_0000000045,carrot,4.174757,1.71165037,0.008349514,0.4174757,0.037572813
dish_1566850142,ingr_0000000161,olive oil,11.283932,99.74995888,11.283932,0.0,0.0
dish_1566850142,ingr_0000000524,parsley,0.834951,0.309766821,0.006679608,0.053436864,0.024213579
dish_1566850142,ingr_0000000189,vinegar,5.224490,0.0,0.0,0.0,0.0
dish_1566850142,ingr_0000000448,jalapenos,0.208738,0.06053402,0.000834952,0.01356797,0.001878642
dish_1566850142,ingr_0000000471,cherry tomatoes,10.448980,1.8808164,0.02089796,0.40751022,0.09404082
dish_1566850142,ingr_0000000291,salt,0.861799,0.0,0.0,0.0,0.0
dish_1566850142,ingr_0000000029,mixed greens,39.183674,10.97142872,0.156734696,2.076734722,0.862040828
dish_1566850142,ingr_0000000520,lemon juice,1.669903,0.28388351,0.0,0.093514568,0.006679612
dish_1566850142,ingr_0000000031,cucumbers,13.061224,1.3061224,0.0,0.26122448,0.13061224
dish_1566850142,ingr_0000000094,onions,5.224490,2.089796,0.00522449,0.4702041,0.05746939
dish_1566850142,ingr_0000000116,mayonnaise,3.339806,22.7106808,2.5048545,0.020038836,0.03339806
dish_1566850142,ingr_0000000514,wheat berry,16.699028,15.19611548,0.08349514,3.189514348,0.701359176
dish_1566850142,ingr_0000000462,pork,125.242714,298.07765932,17.53397996,0.0,32.56310564
dish_1566850142,ingr_0000000312,pepper,0.744006,0.2976024,0.001488012,0.069192558,0.01488012
dish_1551375480,ingr_0000000037,cantaloupe,83.000000,28.22,0.166,6.64,0.664
dish_1551375480,ingr_0000000051,shrimp,40.000000,39.6,0.12,0.08,9.6
dish_1551375480,ingr_0000000013,berries,55.000000,31.35,0.165,7.7,0.385
dish_1564086709,ingr_0000000532,pesto,9.058824,50.91059088,4.973294376,0.72470592,1.096117704
dish_1564086709,ingr_0000000011,cheese pizza,49.000000,130.291,4.606,16.415,5.488
dish_1564086709,ingr_0000000006,caesar salad,99.000000,43.56,2.079,4.257,3.168
dish_1564086709,ingr_0000000471,cherry tomatoes,5.661765,1.0191177,0.01132353,0.220808835,0.050955885
dish_1564086709,ingr_0000000074,pasta,56.617645,74.50882082,0.622794095,14.04117596,2.887499895
dish_1564086709,ingr_0000000052,cheese,1.132353,4.55205906,0.37367649,0.014720589,0.28308825
dish_1564086709,ingr_0000000036,spinach (raw),2.264706,0.52088238,0.009058824,0.081529416,0.065676474
dish_1564086709,ingr_0000000205,corn on the cob,82.000000,87.002,1.968,18.04,2.542
dish_1564086709,ingr_0000000094,onions,2.264706,0.9058824,0.002264706,0.20382354,0.024911766
dish_1558110478,ingr_0000000179,eggs,34.000000,52.87,3.57,0.408,4.25
dish_1558110478,ingr_0000000013,berries,51.000000,29.07,0.153,7.14,0.357
dish_1558110478,ingr_0000000004,bacon,7.000000,37.87,2.94,0.098,2.59
dish_1558110478,ingr_0000000192,yam,69.000000,85.629,0.138,20.286,1.104
dish_1568320383,ingr_0000000189,vinegar,0.099268,0.0,0.0,0.0,0.0
dish_1568320383,ingr_0000000025,beef,59.560928,148.90232,8.9341392,0.0,15.48584128
dish_1568320383,ingr_0000000525,bok choy,1.985364,0.25809732,0.003970728,0.043678008,0.02978046
dish_1568320383,ingr_0000000133,shallots,3.970729,0.7941458,0.007941458,0.131034057,0.059560935
dish_1568320383,ingr_0000000513,millet,7.941457,9.45033383,0.07941457,1.882125309,0.277950995
dish_1568320383,ingr_0000000511,spinach (cooked),1.985364,0.45663372,0.0,0.07941456,0.05956092
dish_1568320383,ingr_0000000377,quinoa,32.038834,38.4466008,0.608737846,6.72815514,1.409708696
dish_1568320383,ingr_0000000011,cheese pizza,85.000000,226.015,7.99,28.475,9.52
dish_1568320383,ingr_0000000291,salt,0.074451,0.0,0.0,0.0,0.0
dish_1568320383,ingr_0000000094,onions,1.985364,0.7941456,0.001985364,0.17868276,0.021839004
dish_1568320383,ingr_0000000161,olive oil,1.358238,12.00682392,1.358238,0.0,0.0
dish_1551381050,ingr_0000000060,tortilla,59.000000,128.62,1.711,26.55,3.54
dish_1551381050,ingr_0000000046,mushroom,22.000000,4.84,0.066,0.726,0.682
dish_1551381050,ingr_0000000052,cheese,21.000000,84.42,6.93,0.273,5.25
dish_1566931116,ingr_0000000007,cauliflower,142.000000,35.5,0.426,7.1,2.556
dish_1567542843,ingr_0000000535,green onions,0.364570,0.1166624,0.00072914,0.0255199,0.00656226
dish_1567542843,ingr_0000000203,chili,0.364570,0.145828,0.00145828,0.03244673,0.00656226
dish_1567542843,ingr_0000000038,pineapple,4.596577,2.2982885,0.004596577,0.59755501,0.022982885
dish_1567542843,ingr_0000000189,vinegar,1.283885,0.0,0.0,0.0,0.0
dish_1567542843,ingr_0000000094,onions,7.164348,2.8657392,0.007164348,0.64479132,0.078807828
dish_1567542843,ingr_0000000161,olive oil,1.466170,12.9609428,1.46617,0.0,0.0
dish_1567542843,ingr_0000000122,garlic,1.283885,1.91298865,0.006419425,0.42368205,0.08216864
dish_1567542843,ingr_0000000291,salt,0.320971,0.0,0.0,0.0,0.0
dish_1567542843,ingr_0000000027,broccoli,3.645700,1.275995,0.0145828,0.255199,0.0874968
dish_1567542843,ingr_0000000025,beef,54.685497,136.7137425,8.20282455,0.0,14.21822922
dish_1567542843,ingr_0000000026,white rice,25.677708,33.3810204,0.077033124,7.18975824,0.693298116
dish_1567542843,ingr_0000000155,chicken thighs,8.618582,15.272127304,0.715342306,0.0,2.059841098
dish_1567542843,ingr_0000000072,kale,6.419427,3.14551923,0.044935989,0.57774843,0.211841091
dish_1567542843,ingr_0000000520,lemon juice,0.919315,0.15628355,0.0,0.05148164,0.00367726
dish_1567542843,ingr_0000000498,orange juice,0.364570,0.1713479,0.00036457,0.0401027,0.00255199
dish_1567542843,ingr_0000000523,cilantro,0.459658,0.104802024,0.00229829,0.017007346,0.010112476
dish_1567542843,ingr_0000000508,soy sauce,0.364570,0.1932221,0.00218742,0.01786393,0.02953017
dish_1567542843,ingr_0000000011,cheese pizza,98.000000,260.582,9.212,32.83,10.976
dish_1561580552,ingr_0000000007,cauliflower,89.000000,22.25,0.267,4.45,1.602
dish_1550706766,ingr_0000000031,cucumbers,85.000000,8.5,0.0,1.7,0.85
dish_1550706766,ingr_0000000028,chicken,151.000000,249.15,5.436,0.0,46.81
dish_1550706766,ingr_0000000007,cauliflower,89.000000,22.25,0.267,4.45,1.602
dish_1568318316,ingr_0000000029,mixed greens,115.000000,32.2,0.46,6.095,2.53
dish_1568318316,ingr_0000000010,steak,182.000000,493.22,34.58,0.0,45.5
dish_1551567937,ingr_0000000007,cauliflower,56.000000,14.0,0.168,2.8,1.008
dish_1563294522,ingr_0000000437,sweet potato,33.962265,25.8113214,0.0,6.1132077,0.33962265
dish_1563294522,ingr_0000000192,yam,33.962265,42.147170865,0.06792453,9.98490591,0.54339624
dish_1563294522,ingr_0000000121,watermelon,79.000000,23.7,0.158,6.004,0.474
dish_1563294522,ingr_0000000002,strawberries,91.000000,30.03,0.273,7.28,0.637
dish_1563294522,ingr_0000000161,olive oil,4.075472,36.02717248,4.075472,0.0,0.0
dish_1563294522,ingr_0000000038,pineapple,83.000000,41.5,0.083,10.79,0.415
dish_1563294522,ingr_0000000440,grapes,75.000000,51.75,0.15,13.5,0.525
dish_1551487735,ingr_0000000014,asparagus,20.000000,4.08,0.02,0.78,0.44
dish_1563220058,ingr_0000000392,pepperoni pizza,52.000000,146.64,6.24,16.64,6.24
